query,source,author,title,description,url,publishedAt,content,similarity,publishedAt_dt,is_clickbait_candidate,is_clickbait_bottom5pct
India economy,The Times of India,ET Online,"former rbi guv d subbarao warns of a make in india trap, outlines the road indian manufacturing should not take","D Subbarao cautioned that focusing solely on domestic production under 'Make in India' could deter foreign investment and hinder productivity, especially with new US tariffs on Indian exports. He suggested strategic self-sufficiency in key sectors instead of …",https://economictimes.indiatimes.com/news/economy/policy/former-rbi-guv-d-subbarao-warns-of-a-make-in-india-trap-outlines-the-road-indian-manufacturing-should-not-take/articleshow/123363399.cms,2025-08-18T11:07:46Z,"noted economist d subbarao issued a stark warning regarding the 'make in india' initiative, cautioning that if the focus shifts to producing solely for domestic needs, it could stifle foreign investm… [+3479 chars]",0.67923105,2025-08-18 11:07:46+00:00,False,False
India economy,OilPrice.com,OilPrice.com,trump’s trade adviser says india must stop buying russian oil,"India should halt purchases of Russian crude oil as the trade undermines efforts to isolate Moscow, the White House trade adviser Peter Navarro wrote in an op-ed published in the Financial Times on Monday. The world’s third-largest crude oil importer, India, …",https://oilprice.com/Latest-Energy-News/World-News/Trumps-Trade-Adviser-Says-India-Must-Stop-Buying-Russian-Oil.html,2025-08-18T11:00:00Z,"a global wave of new… u.s. gasoline prices are trending… by safehaven.com - aug 18, 2025, 6:00 am cdtindia should halt purchases of russian crude oil as the trade undermines efforts to isolate mosc… [+1868 chars]",0.4929825,2025-08-18 11:00:00+00:00,False,False
India economy,Ndtvprofit.com,Bloomberg News,goldman sachs opens new mumbai office with bigger footprint,"Goldman Sachs Group Inc. opened its new offices in India’s financial capital on Monday as the US firm seeks to expand in the world’s fourth largest economy.
The New York-based bank is now housed in Worli, a prominent commercial hub in Mumbai that is known for…",https://www.ndtvprofit.com/real-estate/goldman-sachs-opens-new-mumbai-office-with-bigger-footprint,2025-08-18T10:47:19Z,goldman sachs group inc. opened its new offices in indias financial capital on monday as the us firm seeks to expand in the worlds fourth largest economy. the new york-based bank is now housed in wo… [+683 chars],0.7383303,2025-08-18 10:47:19+00:00,False,False
India economy,BusinessLine,PTI,rupee rises 23 paise to close at 87.36 against us dollar,"At the interbank foreign exchange, the rupee opened at 87.46 against the US dollar, and touched an intraday low of 87.48 and a high of 87.33 and settled at 87.36",https://www.thehindubusinessline.com/markets/forex/rupee-rises-23-paise-to-close-at-8736-against-us-dollar/article69947083.ece,2025-08-18T10:45:48Z,"the rupee appreciated 23 paise to close at 87.36 (provisional) against the us dollar on monday, supported by strong domestic equities. forex traders said the indian rupee traded on the positive ter… [+2654 chars]",0.8137505,2025-08-18 10:45:48+00:00,False,False
India economy,Nakedcapitalism.com,Yves Smith,fog of summit and neocon backlash: lindsey graham readies threat of designating russia a terrorist state,"Zelensky, EU leaders, and neocons are loaded for bear in their effort to sabotage the Alaska summit. Lindsey Graham still leads that charge.",https://www.nakedcapitalism.com/2025/08/fog-of-summit-and-neocon-backlash-lindsey-graham-readies-threat-of-designating-russia-a-terrorist-state.html,2025-08-18T10:37:01Z,"it would seem fitting to try to pick my way through the press accounts of the trump-putin summit, except they are abjectly awful, chock-full of obvious bogosities and spin. exhibit 1 of the horrorsho… [+22048 chars]",0.48514134,2025-08-18 10:37:01+00:00,False,False
India economy,The Times of India,Reuters,"rupee ends higher alongside local equities; premiums, volatility flat","The Indian rupee rose on Monday, boosted by the rally in local equities on Prime Minister Narendra Modi's planned tax cuts, while forward premiums and volatility expectations barely budged following the Trump-Putin meeting.",https://economictimes.indiatimes.com/markets/forex/forex-news/rupee-ends-higher-alongside-local-equities-premiums-volatility-flat/articleshow/123362570.cms,2025-08-18T10:30:23Z,"the indian rupee rose on monday, boosted by the rally in local equities on prime minister narendra modi's planned tax cuts, while forward premiums and volatility expectations barely budged following … [+1879 chars]",0.53806245,2025-08-18 10:30:23+00:00,False,False
India economy,The Times of India,PTI,indian astronaut to land on moon in 2040 as part of roadmap to viksit bharat: jitendra singh,India's space program is making strides. Union Minister Jitendra Singh announced ambitious goals in Lok Sabha. An Indian astronaut is set to land on the moon by 2040. This mission will signify 'Viksit Bharat'. Private sector involvement is boosting the space …,https://economictimes.indiatimes.com/news/india/indian-astronaut-to-land-on-moon-in-2040-as-part-of-roadmap-to-viksit-bharat-jitendra-singh/articleshow/123361654.cms,2025-08-18T09:46:22Z,"an indian astronaut will herald 'viksit bharat' by landing on the moon in 2040, union minister jitendra singh said on monday as the lok sabha took up the discussion on astronaut shubhanshu shukla's s… [+1139 chars]",0.84624577,2025-08-18 09:46:22+00:00,False,False
India economy,Fortune,"Clara Ferreira Marques, Bloomberg",trump trade adviser navarro slams india for buying russian oil,"“If India wants to be treated as a strategic partner of the U.S., it needs to start acting like one,"" Peter Navarro wrote in a a strongly worded column.",https://fortune.com/asia/2025/08/18/trump-trade-advisor-navarro-slams-india-russian-oil/,2025-08-18T09:43:05Z,the dramatic increase in indias purchases of russian oil since the invasion of ukraine is opportunistic and deeply corrosive of a global effort to isolate the kremlin and curb vladimir putins war mac… [+3046 chars],0.56734097,2025-08-18 09:43:05+00:00,False,False
India economy,Globalsecurity.org,John Pike,"eam's meeting with rok foreign minister h.e. cho hyun (august 16, 2025)",External Affairs Minister Dr. S. Jaishankar held a wide-ranging and productive round of discussions with the new Foreign Minister of ROK H.E. Cho Hyun today during the latter's first working visit to India in his new role.,https://www.globalsecurity.org/wmd/library/news/india/2025/india-250816-india-mea01.htm,2025-08-18T09:28:29Z,"india - ministry of external affairs august 16, 2025 external affairs minister dr. s. jaishankar held a wide-ranging and productive round of discussions with the new foreign minister of rok h.e. ch… [+883 chars]",0.54878545,2025-08-18 09:28:29+00:00,False,False
India economy,The Times of India,ETMarkets.com,goldman sachs expands mumbai presence with new office,"Goldman Sachs opened a new, larger office in Mumbai’s Worli, marking its long-term commitment to India. The facility emphasizes innovation, collaboration, and growth as the bank strengthens its presence in the world’s fourth-largest economy.",https://economictimes.indiatimes.com/markets/stocks/news/goldman-sachs-expands-mumbai-presence-with-new-office/articleshow/123361069.cms,2025-08-18T09:21:15Z,"goldman sachs group inaugurated a new office in mumbai on monday, expanding its footprint in indias financial capital as the wall street bank bets on long-term growth in the worlds fourth-largest eco… [+2010 chars]",0.8638102,2025-08-18 09:21:15+00:00,False,False
India economy,POLITICO.eu,Hans von der Burchard,"china provides ‘crucial’ support that enables putin’s war, germany warns",Foreign Minister Johann Wadephul launches broadside at Beijing.,https://www.politico.eu/article/china-provide-crucial-support-enable-vladimir-putin-war-ukraine-germany-johann-wadephul/,2025-08-18T09:20:26Z,"""80 percent of the dual-use goods that russia uses come from china,"" the german top diplomat added. ""and at the same time, china is the largest buyer of russian oil and gas. and this is a development… [+1884 chars]",0.4954654,2025-08-18 09:20:26+00:00,False,False
India economy,The Times of India,ET Online,will the third cut lift india's consumer companies?,"India GST Rate Cut:  Amid economic challenges, the government is set to implement GST rate rationalization, potentially reducing rates to spur demand. This move, expected by October, follows income tax cuts and interest rate reductions. While rural India curr…",https://economictimes.indiatimes.com/industry/cons-products/fmcg/india-gst-rate-cut-prime-minister-narendra-modi-will-the-third-cut-lift-indias-consumer-companies/articleshow/123360593.cms,2025-08-18T09:19:51Z,"amid rising external challenges, growth is very much on the mind of the government. the gst rate rationalisation, with four main rate slabs of 5, 12, 18 and 28% likely to give way to two slabs of 5 a… [+8002 chars]",0.2904575,2025-08-18 09:19:51+00:00,True,False
India economy,GlobeNewswire,Research and Markets,"stainless steel bathroom accessories market forecast 2025-2030, with profiles of moen, kohler, american standard brands, grohe, hansgrohe, toto, roca sanitario, duravit, hafele, and jaquar & company","The stainless steel bathroom accessories market is driven by durability, aesthetics, and sustainability, with opportunities in advanced fabrication, sustainable materials, and smart home integration. Growth prospects lie in regional diversification and digita…",https://www.globenewswire.com/news-release/2025/08/18/3134844/28124/en/Stainless-Steel-Bathroom-Accessories-Market-Forecast-2025-2030-with-Profiles-of-Moen-Kohler-American-Standard-Brands-GROHE-hansgrohe-TOTO-Roca-Sanitario-Duravit-HAFELE-and-Jaquar-C.html,2025-08-18T09:07:00Z,"dublin, aug. 18, 2025 (globe newswire) -- the ""stainless steel bathroom accessories market by product category (grab bars, shower caddies, soap dispensers), finish type (brushed, matte, polished), pr… [+8356 chars]",0.72362405,2025-08-18 09:07:00+00:00,False,False
India economy,Washington Monthly,Tamar Jacoby,how to reverse trump’s capitulation to putin,"After his shameful performance in Anchorage, Donald Trump is sitting down with Zelensky and European leaders in Washington today. Here’s the plan they need to persuade him to follow.  
The post How to Reverse Trump’s Capitulation to Putin  appeared first on W…",http://washingtonmonthly.com/2025/08/18/how-to-reverse-trumps-capitulation-to-putin/,2025-08-18T09:00:00Z,"last week was a relatively good week in kyiv. despite all the hype and hoopla swirling in the western media, few ukrainians expected much from the summit in anchorage. but in the run-up to the meetin… [+9093 chars]",0.1644097,2025-08-18 09:00:00+00:00,True,False
India economy,Wattsupwiththat.com,Guest Blogger,weekly climate and energy news roundup #654,Quote of the Week: “I learned very early the difference between knowing the name of something and knowing something.” — Richard Feynman,https://wattsupwiththat.com/2025/08/18/weekly-climate-and-energy-news-roundup-654/,2025-08-18T09:00:00Z,quote of the week: i learned very early the difference between knowing the name of something and knowing something. richard feynman number of the week: 93% pre-industrial? this week: by ken haap… [+65650 chars],0.3070301,2025-08-18 09:00:00+00:00,True,False
India economy,The Times of India,ET Now,reality check: look for these 3 red flags going ahead: sunil subramaniam,"Market expert Sunil Subramaniam highlights three red flags: low inflation impacting the rural economy and nominal GDP, savings not converting into consumption affecting company earnings, and a significant RBI rate cut signaling growth concerns. He also discus…",https://economictimes.indiatimes.com/markets/expert-view/reality-check-look-for-these-3-red-flags-going-ahead-sunil-subramaniam/articleshow/123360409.cms,2025-08-18T08:59:14Z,"sunil subramaniam, market expert, talks about three red flags we should be aware of. the first red flag is a very contrarian one. the inflation is coming down and that is good from a rate cut, good f… [+8309 chars]",0.6896578,2025-08-18 08:59:14+00:00,False,False
India economy,The Times of India,ANI,indian diaspora floods new york streets for independence day celebrations,"The parade was organised by the Federation of Indian Associations (FIA). Its chairman, Ankur Vaidya, said the event reflected both pride and responsibility. ""It's a proud moment to be here with our fellow community members. A large diaspora has turned up for …",https://timesofindia.indiatimes.com/nri/us-canada-news/indian-diaspora-floods-new-york-streets-for-independence-day-celebrations/articleshow/123360581.cms,2025-08-18T08:59:11Z,"the parade was organised by the federation of indian associations (fia). its chairman, ankur vaidya, said the event reflected both pride and responsibility. ""it's a proud moment to be here with our f… [+2145 chars]",0.42926258,2025-08-18 08:59:11+00:00,True,False
India economy,Al Jazeera English,Al Jazeera,"india’s purchase of russian oil has to stop, says us trade adviser","The US official accuses India of cozying up to China and Russia, as Trump admin mounts further pressure on New Delhi.",https://www.aljazeera.com/news/2025/8/18/us-adviser-navarro-pushes-india-to-end-its-purchase-of-russian-crude,2025-08-18T08:54:10Z,"white house trade adviser peter navarro says indias purchases of russian crude oil are funding moscows war in ukraine and have to stop, as washington ramps up pressure on new delhi to cut off its ene… [+3769 chars]",0.74957496,2025-08-18 08:54:10+00:00,False,False
India economy,Nep123.com,Editor,"cardamom prices soar! reaches 94,000 npr/mon! #nepal #cardamom #pricehike","Cardamom Prices Soar: Farmers Celebrate High Returns in Nepal Cardamom growers in the eastern hills of Nepal are experiencing a sweet start to the harvest season, with the spice – known as “Kholsako Sun” (Gold of the River Valley) – fetching exceptionally hig…",https://nep123.com/cardamom-prices-soar-reaches-94000-nprmon-nepal-cardamom-pricehike/,2025-08-18T08:30:53Z,"cardamom growers in the eastern hills of nepal are experiencing a sweet start to the harvest season, with the spice known as “kholsako sun” (gold of the river valley) fetching exceptionally high pric… [+2657 chars]",0.6016793,2025-08-18 08:30:53+00:00,False,False
India economy,Travelupdate.com,TravelUpdate,chase is dropping a transfer partner – 3 reasons why i’m not worried…,"Chase is dropping a points transfer partner soon. However, in this case, I'm not really too worried about this particular development.",https://travelupdate.com/chase-is-dropping-a-transfer-partner-3-reasons-why-im-not-worried/,2025-08-18T08:30:50Z,disclosure: the points pundit receives no compensation from credit card affiliate partnerships. support the blog by applying for a card through my personal referral links. this article is meant for i… [+3916 chars],0.17820376,2025-08-18 08:30:50+00:00,True,False
India economy,Livemint,mint,round-the-clock clean power is waiting to play the game-changer,"Clean and reliable renewable energy at gigawatt scale is closer than ever before, but we need policy support to exploit its potential. An especially impressive aspect of solar-plus-storage systems is that they’re free of cost escalation once installed.",https://www.livemint.com/opinion/online-views/solar-plus-storage-renewable-energy-india-clean-power-coal-plant-competition-mark-zuckerberg-sam-altman-google-microsoft-11755258315141.html,2025-08-18T08:30:13Z,"india stands at a pivotal moment, poised to translate its renewable energy achievements into broader economic gains. our recent study, backed by market developments, demonstrates that solar-plus-stor… [+6240 chars]",0.049891107,2025-08-18 08:30:13+00:00,True,True
India economy,PR Newswire UK,,aviation fuel market estimated to reach usd 751.01 billion by 2032 | skyquest technology consulting,"The increase in international travel has led to a rise in the use of aviation fuel. The continuous increase in the flow of people and goods, which calls for more flights and increases fuel consumption, lends credence to this. Airlines are forced to buy fuel q…",https://www.prnewswire.co.uk/news-releases/aviation-fuel-market-estimated-to-reach-usd-751-01-billion-by-2032--skyquest-technology-consulting-302532056.html,2025-08-18T08:30:00Z,"the increase in international travel has led to a rise in the use of aviation fuel. the continuous increase in the flow of people and goods, which calls for more flights and increases fuel consumptio… [+11883 chars]",0.49869442,2025-08-18 08:30:00+00:00,False,False
India economy,CNBC,,trump advisor peter navarro slams india’s ‘opportunistic’ purchases of russian crude,His comments come shortly after trade negotiations between the U.S. and India were reportedly called off.,https://www.cnbc.com/2025/08/18/trump-advisor-peter-navarro-says-india-must-stop-buying-russian-oil.html,2025-08-18T07:53:59Z,"u.s. president donald trump's trade advisor peter navarro on monday called on india to stop buying russian crude oil, accusing the asian giant of undermining international efforts to isolate vladimir… [+3188 chars]",0.8208114,2025-08-18 07:53:59+00:00,False,False
India economy,The Times of India,Nikhil Agarwal,"rs 2.4 lakh crore gst boost! jefferies, morgan stanley decode impact on stocks, economy","Prime Minister Narendra Modi’s Independence Day GST reform announcement is seen as a game-changer, with brokerages projecting a Rs 2.4 lakh crore demand boost and a 50–70 bps lift to GDP growth. Expected around Diwali, the reforms, coupled with earlier income…",https://economictimes.indiatimes.com/markets/stocks/news/rs-2-4-lakh-crore-gst-boost-jefferies-morgan-stanley-decode-impact-on-stocks-economy/articleshow/123358978.cms,2025-08-18T07:31:36Z,"prime minister narendra modi's announcement of the gst reform on independence day has prompted brokerages to forecast a demand boost of rs 2.4 lakh crore, potentially adding 5070 basis points to indi… [+5651 chars]",0.6127194,2025-08-18 07:31:36+00:00,False,False
India economy,BusinessLine,Suresh P Iyengar,lading act to cut exporters cost by $100 billion,The Act will recognise the digital Bill of Lading (BoL) and enable tokenisation of the asset enabling smooth trade finance and faster customs clearance,https://www.thehindubusinessline.com/economy/logistics/lading-act-to-cut-exporters-cost-by-100-billion/article69946361.ece,2025-08-18T07:03:32Z,"the bills of lading bill 2025, passed by both houses of parliament and awaiting president droupadi murmus approval, will save $100 billion in transaction cost to exporters, especially for msmes in te… [+2671 chars]",0.6698124,2025-08-18 07:03:32+00:00,False,False
India economy,The Star Online,R. SEKARAN,"malaysia maintains 2025 growth forecast despite global uncertainties, says tengku zafrul in interview","KUALA LUMPUR: Malaysia will maintain its 2025 growth forecast of 4% to 4.8% despite global uncertainties, Tengku Datuk Seri Zafrul Abdul Aziz told CNBC's Squawk Box Asia on Monday (Aug 18). Read full story",https://www.thestar.com.my/news/nation/2025/08/18/malaysia-maintains-2025-growth-forecast-despite-global-uncertainties-says-tengku-zafrul-in-interview,2025-08-18T06:56:00Z,"kuala lumpur: malaysia will maintain its 2025 growth forecast of 4% to 4.8% despite global uncertainties, tengku datuk seri zafrul abdul aziz told cnbcs squawk box asia on monday (aug 18). the inves… [+1678 chars]",0.8567406,2025-08-18 06:56:00+00:00,False,False
India economy,The Times of India,Puneet Pal,probability of another 25bps rate cut by october rises: puneet pal,"Indian bond yields remained high, with the 10-year segment underperforming. CPI inflation fell to 2.10%, driven by lower food prices, raising hopes for RBI rate cuts. WPI inflation also slowed. Exports to the US increased, but overall exports were flat. A pot…",https://economictimes.indiatimes.com/markets/bonds/probability-of-another-25bps-rate-cut-by-october-rises-puneet-pal/articleshow/123358056.cms,2025-08-18T06:44:34Z,"bond yields stayed elevated during the month despite the longer segment of the sovereign bond curve outperforming on the back of value buying. the 10-year segment underperformed, as yields were highe… [+5084 chars]",0.27914023,2025-08-18 06:44:34+00:00,True,False
India economy,The Times of India,Ashok Bhattacharjee,affordable housing outperformance signals bop demand revival,"While overall consumption shows signs of fatigue, affordable housing finance companies are experiencing robust growth, outpacing larger peers. Smaller lenders, focusing on smaller towns, have seen asset expansions ranging from 16% to 34%. This performance sta…",https://economictimes.indiatimes.com/industry/banking/finance/affordable-housing-outperformance-signals-bop-demand-revival/articleshow/123357875.cms,2025-08-18T06:38:53Z,"at first glance, borrowers with limited discretionary budgets appear to have cut back on purchases they can defer. that has caused the sales of entry-level cars and two-wheelers to shrink, with mass-… [+3732 chars]",0.30542684,2025-08-18 06:38:53+00:00,True,False
India economy,ETF Daily News,MarketBeat News,top hydrogen stocks to follow today – august 16th,"Exxon Mobil, Linde, Bloom Energy, BP, NuScale Power, Air Products and Chemicals, and Cummins are the seven Hydrogen stocks to watch today, according to MarketBeat’s stock screener tool. Hydrogen stocks are shares of publicly traded companies involved in the p…",https://www.etfdailynews.com/2025/08/18/top-hydrogen-stocks-to-follow-today-august-16th/,2025-08-18T06:34:50Z,"exxon mobil, linde, bloom energy, bp, nuscale power, air products and chemicals, and cummins are the seven hydrogen stocks to watch today, according to marketbeat’s stock screener tool. hydrogen stoc… [+7898 chars]",0.746852,2025-08-18 06:34:50+00:00,False,False
India economy,Livemint,mint,gst 2.0: a tax reform that could deliver a more competitive india,"A structural revision of this indirect tax regime, as announced by the PM, would serve citizens well and also boost the economy. Cumulatively, GST 2.0 can help us achieve a stronger, fairer and more competitive India.",https://www.livemint.com/opinion/online-views/gst-2-0-reforms-narendra-modi-goods-and-services-tax-rate-rationalization-atmanirbhar-bharat-make-in-india-viksit-bharat-11755419131792.html,2025-08-18T06:30:11Z,the announcement of next-generation goods and services tax (gst) reforms by indias prime minister narendra modi on the occasion of our 79th independence day is a landmark moment for the nation. eig… [+5232 chars],0.74628365,2025-08-18 06:30:11+00:00,False,False
India economy,The Times of India,Kshitij Anand,etmarkets smart talk | us tariffs could shave 0.3–0.6% off india’s gdp: kotak alternate’s jitendra gohil,"Kotak Alternate Asset Managers' strategist, Jitendra Gohil, warns that potential US tariff hikes on Indian goods could shave off 0.3-0.6% of India's GDP. He views this as a negotiation tactic, emphasizing the next two weeks are crucial. While corporate earnin…",https://economictimes.indiatimes.com/markets/expert-view/etmarkets-smart-talk-us-tariffs-could-shave-0-30-6-off-indias-gdp-kotak-alternates-jitendra-gohil/articleshow/123357601.cms,2025-08-18T06:21:18Z,"in an exclusive conversation with etmarkets smart talk, jitendra gohil, chief investment strategist at kotak alternate asset managers, warned that washingtons move to double tariffs on indian goods t… [+4440 chars]",0.67785954,2025-08-18 06:21:18+00:00,False,False
India economy,The Times of India,PTI,op sindoor made it clear who stands with india: ex-principal adviser to mod,Lieutenant General Vinod Khandare (retired) highlighted that Operation Sindoor clarified diplomatic alliances and internal vulnerabilities. He emphasized the necessity of strengthening civil defense due to advancements in missile technology and the potential …,https://economictimes.indiatimes.com/news/defence/op-sindoor-made-it-clear-who-stands-with-india-ex-principal-adviser-to-mod/articleshow/123357304.cms,2025-08-18T06:06:01Z,"chhatrapati sambhajinagar: operation sindoor made it clear who stands with india diplomatically, former principal adviser to the ministry of defence, lieutenant general vinod khandare (retired) has s… [+3234 chars]",0.5923935,2025-08-18 06:06:01+00:00,False,False
India economy,The Times of India,ET Now,"not so much putin-trump summit, it's modi’s gst rationalisation promise that is pushing market up: sunil subramaniam","The Trump-Putin summit signals easing US-Russia relations, potentially benefiting India by reducing sanctions risk. While territorial disputes remain, the meeting's success lies in opening dialogue. India anticipates positive market impact from GST rationaliz…",https://economictimes.indiatimes.com/markets/expert-view/not-so-much-putin-trump-summit-its-modis-gst-rationalisation-promise-that-is-pushing-market-up-sunil-subramaniam/articleshow/123356731.cms,2025-08-18T05:43:07Z,"sunil subramaniam, market expert, says the trump-putin peace summit signals a potential easing of us-russia relations, benefiting countries like india by reducing the risk of additional sanctions. ev… [+6105 chars]",0.6441151,2025-08-18 05:43:07+00:00,False,False
India economy,OilPrice.com,Irina Slav,china oil demand picks up in july,"The amount of crude oil going into storage in China has declined from 1.42 million barrels daily in June to 530,000 barrels daily in July, suggesting a pick-up in demand, as reported by Reuters’ Clyde Russell. Refinery rates went up to 14.85 million barrels d…",https://oilprice.com/Latest-Energy-News/World-News/China-Oil-Demand-Picks-Up-in-July.html,2025-08-18T05:31:51Z,"crude oil inventories in the… the trump administration has repealed… by irina slav - aug 18, 2025, 12:31 am cdtthe amount of crude oil going into storage in china has declined from 1.42 million bar… [+1843 chars]",0.5252862,2025-08-18 05:31:51+00:00,False,False
India economy,The Times of India,,"nirmala sitharaman birthday: from balakot to tax reforms, interesting facts about india’s first full-time fm","Nirmala Sitharaman, India's first full-time woman Finance Minister, celebrated her 66th birthday. She has overseen key policy shifts, including GST reforms and disinvestment initiatives like Air India's sale. Previously, she served as Defence Minister, markin…",https://economictimes.indiatimes.com/news/new-updates/nirmala-sitharaman-birthday-from-balakot-to-tax-reforms-interesting-facts-about-indias-first-full-time-fm/articleshow/123356371.cms,2025-08-18T05:20:27Z,"nirmala sitharaman, born on august 18, 1959, in madurai, tamil nadu, turned 66 years old today. currently serving as indias finance minister, she is the first woman to hold the post on a full-time ba… [+5297 chars]",0.735451,2025-08-18 05:20:27+00:00,False,False
India economy,BBC News,,trump's trade war puts us love for scottish goods to the test,"The consequences of the tariff hikes are being felt across the world, and not just in  direct trade with the US.",https://www.bbc.com/news/articles/c4g0jnw7v8jo,2025-08-18T05:13:40Z,"douglas fraserbusiness and economy editor, scotland it is thought some importers may have front-loaded their orders of scottish salmon ahead of the tariffs kicking in ""shortbread is america's secon… [+10831 chars]",0.49026012,2025-08-18 05:13:40+00:00,False,False
India economy,The Times of India,Alex Travelli,"trump's tariffs will crush india's exporters, threatening livelihoods",India's economy is bracing for impact. The US tariffs on Indian exports are set to double. Carpet makers and other industries face potential ruin. Millions could fall into poverty. Prime Minister Narendra Modi calls for self-reliance. The move is seen as a se…,https://economictimes.indiatimes.com/news/economy/foreign-trade/trumps-tariffs-will-crush-indias-exporters-threatening-livelihoods/articleshow/123355466.cms,2025-08-18T04:17:03Z,"a big part of india's economy is facing a nightmare scenario. on aug. 27, the extraordinarily high tariff of 25% that president donald trump imposed on its exports to the united states is set to doub… [+6418 chars]",0.79443157,2025-08-18 04:17:03+00:00,False,False
India economy,The Times of India,Reuters,pm modi's tax overhaul to strain finances but boost image amid us trade tensions,Narendra Modi's government announced tax cuts to boost the economy. The goods and services tax regime will change in October. Daily essentials and electronics will become cheaper. This move aims to counter the impact of US tariffs. It may strain government re…,https://economictimes.indiatimes.com/news/india/pm-modis-tax-overhaul-to-strain-finances-but-boost-image-amid-us-trade-tensions/articleshow/123354445.cms,2025-08-18T03:05:19Z,prime minister narendra modi's deepest tax cuts in eight years will strain government revenues but are winning praise from businesses and political pundits who say they will bolster his image in an o… [+3503 chars],0.640213,2025-08-18 03:05:19+00:00,False,False
India economy,Finextra,Editorial Team,outbound payments and remittance from bangladesh: balancing control with growth (md rezaul karim),"Bangladesh's strict currency control regulations, designed to safeguard foreign exchange reserves an...",https://www.finextra.com/blogposting/29133/outbound-payments-and-remittance-from-bangladesh-balancing-control-with-growth,2025-08-18T02:43:41Z,"bangladesh's strict currency control regulations, designed to safeguard foreign exchange reserves and stabilize the economy, often result in unintended consequences. while these policies aim to curb … [+12510 chars]",0.59888184,2025-08-18 02:43:41+00:00,False,False
India economy,BusinessLine,KS Badri Narayanan,markets may rally at open as gst overhaul lifts sentiment; nifty set to jump 200 points,"Gift Nifty points to a strong market open as Modi’s GST reforms and S&P’s upgrade boost sentiment, though U.S. tariffs and FII selling remain headwinds",https://www.thehindubusinessline.com/markets/markets-may-rally-at-open-as-gst-overhaul-lifts-sentiment-nifty-set-to-jump-200-points/article69945952.ece,2025-08-18T02:21:11Z,"gift nifty indicates that the market on monday may welcome gst reform announcements made by prime minister narendra modi in his independence day speech on friday, despite the us president donald trum… [+5072 chars]",0.5947696,2025-08-18 02:21:11+00:00,False,False
India economy,The Indian Express,"Ashok Gulati, Ritika Juneja",planning the next leap forward,Carrying forward India's economy would require rationalising subsidies and increasing investments in agri-R&D and efficient value chains. Environmental sustainability has to be central to this journey.,https://indianexpress.com/article/opinion/columns/planning-the-next-leap-forward-10195278/,2025-08-18T01:35:15Z,"as the tricolour was unfurled on india’s 79th independence day, the country stood proudly as a confident, resilient, and rising nation. it is not just the worlds largest democracy, but a country that… [+6115 chars]",0.049728785,2025-08-18 01:35:15+00:00,True,True
India economy,Livemint,mint,mint quick edit | gst 2.0: reform at long last,"Prime Minister Narendra Modi's announcement of ‘next-generation’ reforms for the goods and services tax (GST) is welcome. With India's GST mop-up having stabilized, the reforms can focus on enriching the economy rather than filling state coffers.&nbsp;",https://www.livemint.com/opinion/online-views/narendra-modi-gst-reforms-goods-and-services-tax-tax-policy-independence-day-speech-gst-council-rate-structure-states-11755419643336.html,2025-08-18T01:30:03Z,prime minister narendra modi has set the stage for a transformative rejig of indias goods and services tax (gst) regime by diwali. we have discussed with states and we are bringing next-generation gs… [+1242 chars],0.4222107,2025-08-18 01:30:03+00:00,True,False
India economy,Ndtvprofit.com,Bloomberg News,"asian stocks, oil dip modestly ahead of trump's talks with zelenskiy: markets wrap",Asian shares and crude oil drifted downward as caution prevailed before Donald Trump’s talks with Ukraine’s President Volodymyr Zelenskiy. Shares in Japan edged higher while Australia’s and South Korea’s retreated. Futures for the S&P 500 inched up 0.1%. Bren…,https://www.ndtvprofit.com/markets/asian-stocks-oil-dip-modestly-ahead-of-trumps-talks-with-zelenskiy-markets-wrap,2025-08-18T01:07:21Z,zelenskiy and his european allies arrive in washington on monday anxious to find out what trump committed to at his summit with putin and apprehensive that hell force kyiv into making unpalatable con… [+1044 chars],0.43757087,2025-08-18 01:07:21+00:00,True,False
India economy,BusinessLine,TCA Srinivasa Raghavan,maga’s leontief problem,"Structurally, Trump is equating the American economy with sub-Saharan Africa",https://www.thehindubusinessline.com/opinion/magas-leontief-problem/article69944740.ece,2025-08-18T01:00:00Z,"back in school a teacher told us to look at four things while preparing for the final exam. work done. work not done. work that can be done. and work that cant be done. the most important thing, he … [+4166 chars]",0.14679594,2025-08-18 01:00:00+00:00,True,False
India economy,The Times of India,Riju Mehta,can you lose your job to ai? identify the red flags and here are 5 things you can do to tackle job uncertainty,"India's job market faces uncertainty due to global economic shifts, AI advancements, and strategic restructuring, leading to layoffs in IT, manufacturing, and related sectors. While some jobs are on a decline, tech and AI roles are growing rapidly. Experts ad…",https://economictimes.indiatimes.com/wealth/earn/can-you-lose-your-job-to-ai-identify-the-red-flags-and-here-are-5-things-you-can-do-to-tackle-job-uncertainty/articleshow/123332508.cms,2025-08-18T01:00:00Z,"in the past few months, big names in the information technology and tech industry have been on a job-shedding spree. tata consultancy services (tcs) laid off 12,000 jobs in july. microsoft has let go… [+13035 chars]",0.2661725,2025-08-18 01:00:00+00:00,True,False
