query,source,author,title,description,url,publishedAt,content,similarity,publishedAt_dt,is_clickbait_candidate,is_clickbait_bottom5pct
India economy,RT,RT,"security first, but what’s next? russia is changing the game in africa","Moscow steps up its support for the Sahel nations aiding them in securing sovereignty, particularly through advancements in e-governance Read Full Article at RT.com",https://www.rt.com/africa/623175-sahel-russia-tsivilev-visit/,2025-08-18T14:36:50Z,"at the end of july, a white-and-blue plane bearing the russian flag touched down on the sweltering runway in bamako, mali. ne may have expected an official from the ministry of defense carrying milit… [+8079 chars]",0.33491355,2025-08-18 14:36:50+00:00,True,False
India economy,Ndtvprofit.com,NDTV Profit Desk,'must now fight for freedom of atmanirbharta': gautam adani at iit kharagpur - read full text of speech,"During his address at Indian Institute of Technology, Kharagpur on Monday, Adani Group chairman Gautam Adani highlighted the significance of educational institutions spearheading cutting edge research along with being accountable to real world impact.",https://www.ndtvprofit.com/business/gautam-adani-full-speech-at-iit-kharagpur-atmanirbhar-bharat-self-reliance-technology,2025-08-18T13:13:25Z,"namaskar! distinguished faculty, esteemed guests and my brilliant students of iit kharagpur. it is a true honour to join you for this platinum jubilee session. when the current director, dr suman c… [+18984 chars]",0.4267037,2025-08-18 13:13:25+00:00,True,False
India economy,Internet,info@thehackernews.com (The Hacker News),"⚡ weekly recap: nfc fraud, curly comrades, n-able exploits, docker backdoors & more","Power doesn’t just disappear in one big breach. It slips away in the small stuff—a patch that’s missed, a setting that’s wrong, a system no one is watching. Security usually doesn’t fail all at once; it breaks slowly, then suddenly. Staying safe isn’t about k…",https://thehackernews.com/2025/08/weekly-recap-nfc-fraud-curly-comrades-n.html,2025-08-18T12:47:00Z,"power doesn't just disappear in one big breach. it slips away in the small stuff—a patch that's missed, a setting that's wrong, a system no one is watching. security usually doesn't fail all at once;… [+39243 chars]",0.33498374,2025-08-18 12:47:00+00:00,True,False
India economy,The Indian Express,Roshni Yadav,"upsc key: brain-eating amoeba, animal blood bank network and india’s s&p rating","How is India's S&P rating relevant to the UPSC exam? What significance do topics like the brain-eating amoeba, sustainable aviation fuel plant and animal blood bank network have for both the preliminary and main exams? You can learn more by reading the Indian…",https://indianexpress.com/article/upsc-current-affairs/upsc-key-brain-eating-amoeba-animal-blood-bank-sustainable-aviation-fuel-10196511/,2025-08-18T12:06:04Z,"preliminary examination: current events of national importance. mains examination: general studies-ii, iii: health and diseases, science. whats the ongoing story:keralas health department has soun… [+30139 chars]",0.2999264,2025-08-18 12:06:04+00:00,True,False
India economy,The Space Review,info@thespacereview.com (Vaibhav Chhimpa),the leo toll road: how the constellation gold rush is paving over the path to the planets,"A large part of space activity today is devoted to the development and launch of broadband megaconstellations like Starlink, Kuiper, and Guowang. Vaibhav Chhimpa argues that focus is making it difficult for other uses of space, such as research.",https://www.thespacereview.com/article/5044/1,2025-08-18T11:59:00Z,"the dawn of the 21st-century space age is being widely celebrated as an era of unprecedented access and democratization. driven by reusable rockets and the promise of global connectivity, a new gener… [+45049 chars]",0.3442,2025-08-18 11:59:00+00:00,True,False
India economy,The Times of India,ET Online,will the third cut lift india's consumer companies?,"India GST Rate Cut:  Amid economic challenges, the government is set to implement GST rate rationalization, potentially reducing rates to spur demand. This move, expected by October, follows income tax cuts and interest rate reductions. While rural India curr…",https://economictimes.indiatimes.com/industry/cons-products/fmcg/india-gst-rate-cut-prime-minister-narendra-modi-will-the-third-cut-lift-indias-consumer-companies/articleshow/123360593.cms,2025-08-18T09:19:51Z,"amid rising external challenges, growth is very much on the mind of the government. the gst rate rationalisation, with four main rate slabs of 5, 12, 18 and 28% likely to give way to two slabs of 5 a… [+8002 chars]",0.2904575,2025-08-18 09:19:51+00:00,True,False
India economy,Washington Monthly,Tamar Jacoby,how to reverse trump’s capitulation to putin,"After his shameful performance in Anchorage, Donald Trump is sitting down with Zelensky and European leaders in Washington today. Here’s the plan they need to persuade him to follow.  
The post How to Reverse Trump’s Capitulation to Putin  appeared first on W…",http://washingtonmonthly.com/2025/08/18/how-to-reverse-trumps-capitulation-to-putin/,2025-08-18T09:00:00Z,"last week was a relatively good week in kyiv. despite all the hype and hoopla swirling in the western media, few ukrainians expected much from the summit in anchorage. but in the run-up to the meetin… [+9093 chars]",0.1644097,2025-08-18 09:00:00+00:00,True,False
India economy,Wattsupwiththat.com,Guest Blogger,weekly climate and energy news roundup #654,Quote of the Week: “I learned very early the difference between knowing the name of something and knowing something.” — Richard Feynman,https://wattsupwiththat.com/2025/08/18/weekly-climate-and-energy-news-roundup-654/,2025-08-18T09:00:00Z,quote of the week: i learned very early the difference between knowing the name of something and knowing something. richard feynman number of the week: 93% pre-industrial? this week: by ken haap… [+65650 chars],0.3070301,2025-08-18 09:00:00+00:00,True,False
India economy,The Times of India,ANI,indian diaspora floods new york streets for independence day celebrations,"The parade was organised by the Federation of Indian Associations (FIA). Its chairman, Ankur Vaidya, said the event reflected both pride and responsibility. ""It's a proud moment to be here with our fellow community members. A large diaspora has turned up for …",https://timesofindia.indiatimes.com/nri/us-canada-news/indian-diaspora-floods-new-york-streets-for-independence-day-celebrations/articleshow/123360581.cms,2025-08-18T08:59:11Z,"the parade was organised by the federation of indian associations (fia). its chairman, ankur vaidya, said the event reflected both pride and responsibility. ""it's a proud moment to be here with our f… [+2145 chars]",0.42926258,2025-08-18 08:59:11+00:00,True,False
India economy,Travelupdate.com,TravelUpdate,chase is dropping a transfer partner – 3 reasons why i’m not worried…,"Chase is dropping a points transfer partner soon. However, in this case, I'm not really too worried about this particular development.",https://travelupdate.com/chase-is-dropping-a-transfer-partner-3-reasons-why-im-not-worried/,2025-08-18T08:30:50Z,disclosure: the points pundit receives no compensation from credit card affiliate partnerships. support the blog by applying for a card through my personal referral links. this article is meant for i… [+3916 chars],0.17820376,2025-08-18 08:30:50+00:00,True,False
India economy,Livemint,mint,round-the-clock clean power is waiting to play the game-changer,"Clean and reliable renewable energy at gigawatt scale is closer than ever before, but we need policy support to exploit its potential. An especially impressive aspect of solar-plus-storage systems is that they’re free of cost escalation once installed.",https://www.livemint.com/opinion/online-views/solar-plus-storage-renewable-energy-india-clean-power-coal-plant-competition-mark-zuckerberg-sam-altman-google-microsoft-11755258315141.html,2025-08-18T08:30:13Z,"india stands at a pivotal moment, poised to translate its renewable energy achievements into broader economic gains. our recent study, backed by market developments, demonstrates that solar-plus-stor… [+6240 chars]",0.049891107,2025-08-18 08:30:13+00:00,True,True
India economy,The Times of India,Puneet Pal,probability of another 25bps rate cut by october rises: puneet pal,"Indian bond yields remained high, with the 10-year segment underperforming. CPI inflation fell to 2.10%, driven by lower food prices, raising hopes for RBI rate cuts. WPI inflation also slowed. Exports to the US increased, but overall exports were flat. A pot…",https://economictimes.indiatimes.com/markets/bonds/probability-of-another-25bps-rate-cut-by-october-rises-puneet-pal/articleshow/123358056.cms,2025-08-18T06:44:34Z,"bond yields stayed elevated during the month despite the longer segment of the sovereign bond curve outperforming on the back of value buying. the 10-year segment underperformed, as yields were highe… [+5084 chars]",0.27914023,2025-08-18 06:44:34+00:00,True,False
India economy,The Times of India,Ashok Bhattacharjee,affordable housing outperformance signals bop demand revival,"While overall consumption shows signs of fatigue, affordable housing finance companies are experiencing robust growth, outpacing larger peers. Smaller lenders, focusing on smaller towns, have seen asset expansions ranging from 16% to 34%. This performance sta…",https://economictimes.indiatimes.com/industry/banking/finance/affordable-housing-outperformance-signals-bop-demand-revival/articleshow/123357875.cms,2025-08-18T06:38:53Z,"at first glance, borrowers with limited discretionary budgets appear to have cut back on purchases they can defer. that has caused the sales of entry-level cars and two-wheelers to shrink, with mass-… [+3732 chars]",0.30542684,2025-08-18 06:38:53+00:00,True,False
India economy,The Indian Express,"Ashok Gulati, Ritika Juneja",planning the next leap forward,Carrying forward India's economy would require rationalising subsidies and increasing investments in agri-R&D and efficient value chains. Environmental sustainability has to be central to this journey.,https://indianexpress.com/article/opinion/columns/planning-the-next-leap-forward-10195278/,2025-08-18T01:35:15Z,"as the tricolour was unfurled on india’s 79th independence day, the country stood proudly as a confident, resilient, and rising nation. it is not just the worlds largest democracy, but a country that… [+6115 chars]",0.049728785,2025-08-18 01:35:15+00:00,True,True
India economy,Livemint,mint,mint quick edit | gst 2.0: reform at long last,"Prime Minister Narendra Modi's announcement of ‘next-generation’ reforms for the goods and services tax (GST) is welcome. With India's GST mop-up having stabilized, the reforms can focus on enriching the economy rather than filling state coffers.&nbsp;",https://www.livemint.com/opinion/online-views/narendra-modi-gst-reforms-goods-and-services-tax-tax-policy-independence-day-speech-gst-council-rate-structure-states-11755419643336.html,2025-08-18T01:30:03Z,prime minister narendra modi has set the stage for a transformative rejig of indias goods and services tax (gst) regime by diwali. we have discussed with states and we are bringing next-generation gs… [+1242 chars],0.4222107,2025-08-18 01:30:03+00:00,True,False
India economy,Ndtvprofit.com,Bloomberg News,"asian stocks, oil dip modestly ahead of trump's talks with zelenskiy: markets wrap",Asian shares and crude oil drifted downward as caution prevailed before Donald Trump’s talks with Ukraine’s President Volodymyr Zelenskiy. Shares in Japan edged higher while Australia’s and South Korea’s retreated. Futures for the S&P 500 inched up 0.1%. Bren…,https://www.ndtvprofit.com/markets/asian-stocks-oil-dip-modestly-ahead-of-trumps-talks-with-zelenskiy-markets-wrap,2025-08-18T01:07:21Z,zelenskiy and his european allies arrive in washington on monday anxious to find out what trump committed to at his summit with putin and apprehensive that hell force kyiv into making unpalatable con… [+1044 chars],0.43757087,2025-08-18 01:07:21+00:00,True,False
India economy,BusinessLine,TCA Srinivasa Raghavan,maga’s leontief problem,"Structurally, Trump is equating the American economy with sub-Saharan Africa",https://www.thehindubusinessline.com/opinion/magas-leontief-problem/article69944740.ece,2025-08-18T01:00:00Z,"back in school a teacher told us to look at four things while preparing for the final exam. work done. work not done. work that can be done. and work that cant be done. the most important thing, he … [+4166 chars]",0.14679594,2025-08-18 01:00:00+00:00,True,False
India economy,The Times of India,Riju Mehta,can you lose your job to ai? identify the red flags and here are 5 things you can do to tackle job uncertainty,"India's job market faces uncertainty due to global economic shifts, AI advancements, and strategic restructuring, leading to layoffs in IT, manufacturing, and related sectors. While some jobs are on a decline, tech and AI roles are growing rapidly. Experts ad…",https://economictimes.indiatimes.com/wealth/earn/can-you-lose-your-job-to-ai-identify-the-red-flags-and-here-are-5-things-you-can-do-to-tackle-job-uncertainty/articleshow/123332508.cms,2025-08-18T01:00:00Z,"in the past few months, big names in the information technology and tech industry have been on a job-shedding spree. tata consultancy services (tcs) laid off 12,000 jobs in july. microsoft has let go… [+13035 chars]",0.2661725,2025-08-18 01:00:00+00:00,True,False
India economy,The Times of India,Sameer Bhardwaj,msci india in negative as world indices gain up to 18.9% in 2025-why it is time to go global with your investments,"Despite India's strong economic growth forecast, its equity markets have underperformed, prompting investors to consider global diversification. Investing in international markets offers access to diverse sectors and mitigates country-specific risks. Investor…",https://economictimes.indiatimes.com/wealth/invest/msci-india-in-negative-as-world-indices-gain-up-to-18-9-in-2025-why-it-is-time-to-go-global-with-your-investments/articleshow/123329406.cms,2025-08-18T01:00:00Z,"the reserve bank of india (rbi) expects the economy to report a healthy real gdp growth of 6.5% year-on-year in 202526, supported by strong government capital expenditure, a favourable monsoon, falli… [+8099 chars]",0.42055273,2025-08-18 01:00:00+00:00,True,False
India economy,BusinessLine,Mohan R  Lavi,"gst reform, a welcome economic stimulus",Streamlining tax rates could offset the Trump tariff impact and safeguard growth in an era of geopolitical uncertainty,https://www.thehindubusinessline.com/opinion/gst-reform-a-welcome-economic-stimulus/article69944765.ece,2025-08-18T00:45:00Z,"the timing could not have been better. with almost everyone in india grappling with the impact of the proposed trump tariffs, prime minister modi announced a proposal in his independence day speech t… [+3922 chars]",0.3103874,2025-08-18 00:45:00+00:00,True,False
India economy,Biztoc.com,bloomberg.com,modi bolsters india’s economy with tax cuts ahead of us tariffs,,https://biztoc.com/x/927a898e0f09c334,2025-08-18T00:44:42Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;why are air canada flight attendants striking? { window.open(this.href, '_blank'); }, 200); return false;""&gt;how will jackson hole impa… [+740 chars]",0.095633775,2025-08-18 00:44:42+00:00,True,True
India economy,BusinessLine,Sanjana B,a bio-factory that manufactures animal-free protein,"Genexis Biotech pioneers animal-free protein production, replacing foetal bovine serum with sustainable, efficient technology for biopharmaceutical applications.",https://www.thehindubusinessline.com/specials/emerging-entrepreneurs/a-bio-factory-that-manufactures-animal-free-protein/article69944708.ece,2025-08-18T00:32:00Z,"during the covid-19 pandemic, global supplies of foetal bovine serum (fbs) were severely hit. extracted from the blood of bovine foetuses, fbs is a critical component in cell culture media, with appl… [+2925 chars]",0.34868383,2025-08-18 00:32:00+00:00,True,False
India economy,Livemint,"Nehal Chaliawala, Satish John, Ravi Krishnan","s.n. subrahmanyan interview: how l&t started some businesses, sold others, and navigates a stormy world","How does L&amp;T enter and exit businesses? How does it see the future in a turbulent world? Where does it stand in comparison to Chinese engineering giants? The answers are here, from chairman S.N. Subrahmanyan.",https://www.livemint.com/companies/lt-internation-business-middle-east-sn-subrahmanyan-artificial-intelligence-technology-lti-mindtree-gpu-cloud-11755428748691.html,2025-08-18T00:25:19Z,"larsen &amp; toubro (l&amp;t), india's largest infrastructure builder and a prominent player in it services, is developing a new five-year strategic plan amid an uncertain global business climate and… [+7906 chars]",0.30156964,2025-08-18 00:25:19+00:00,True,False
India economy,CNA,,"amid telco shake-up, can singtel rely on customer loyalty to stay ahead?",Singapore’s biggest and oldest telco is sitting tight even as rivals consolidate – and analysts say it’s because it doesn’t need to move.,https://www.channelnewsasia.com/singapore/singtel-telco-market-leader-m1-simba-starhub-5296416,2025-08-17T22:00:00Z,"singapore: as singapores telecom sector enters a period of consolidation, one player has stayed noticeably quiet. earlier this week, keppel announced plans to sell m1s telecom operations to simba te… [+3027 chars]",0.44524658,2025-08-17 22:00:00+00:00,True,False
India economy,The Times of India,Sugata Ghosh,taxman sets out to draw up a crypto code,"Not only are crypto gains taxed at the income tax rate of 30% (unlike the lower capital gains tax on stock profits), VDA traders can't offset profits with losses to lower the tax outgo. Many high-street banks are reluctant to offer accounts dedicated to pay o…",https://economictimes.indiatimes.com/news/economy/policy/does-india-needs-new-law-on-virtual-digital-assets-cbdt-asks-cryptocurrency-players/articleshow/123352817.cms,2025-08-17T18:33:59Z,"mumbai: india's apex tax body has asked the cryptocurrency players whether the country needs a new law on virtual digital assets (vda), which agency should administer such a statute, and whether the … [+4140 chars]",0.3880894,2025-08-17 18:33:59+00:00,True,False
India cricket,The Star Online,S. Navalan,"asean news headlines at 10pm on monday (aug 18, 2025)","Here's a look at the news highlights from Asean countries in the Star-AseanPlus section for Monday (Aug 18, 2025) Read full story",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/08/18/asean-news-headlines-at-10pm-on-monday-aug-18-2025,2025-08-18T14:06:00Z,"malaysia: * curb bullying from primary school level, king decrees / education ministry to implement anti-bullying campaign in schools following royal decree * another mp is ejected as speaker order… [+8288 chars]",0.3542366,2025-08-18 14:06:00+00:00,True,False
India cricket,Mypeoplesreview.com,People's Review,fm rana stresses connectivity and more air routes for nepal,"Kathmandu, August 18: Indian Foreign Secretary Vikram Misri paid a courtesy call on Foreign Minister Dr. Arzu Rana Deuba at […]
The post FM Rana stresses connectivity and more air routes for Nepal appeared first on Peoples' Review.",https://mypeoplesreview.com/2025/08/18/fm-rana-stresses-connectivity-and-more-air-routes-for-nepal/,2025-08-18T12:54:46Z,"kathmandu, august 18: indian foreign secretary vikram misri paid a courtesy call on foreign minister dr. arzu rana deuba at the ministry of foreign affairs on sunday. during the talks, various aspect… [+2116 chars]",0.2648518,2025-08-18 12:54:46+00:00,True,False
India cricket,The Times of India,M Sudharshan,aggressive ayush mhatre hopes leadership will help his game blossom,"Ayush Mhatre, an 18-year-old, has experienced a meteoric rise in cricket, stepping in for Ruturaj Gaikwad in the IPL and making a significant impact for CSK. His success led to his appointment as captain of the India U-19 team for the England tour and later a…",https://timesofindia.indiatimes.com/sports/cricket/news/aggressive-ayush-mhatre-hopes-leadership-will-help-his-game-blossom/articleshow/123355301.cms,2025-08-18T04:09:27Z,"how to sow waterfall tomatoes for balcony right now, to harvest in winters",0.11778894,2025-08-18 04:09:27+00:00,True,False
India cricket,Ndtvprofit.com,Vansh Pansari,all you need to know going into trade on monday,"The benchmark equity indices closed flat on Thursday, Aug. 14. Shares of Wipro, Eternal and HDFC Life contributed positively to the index.

The NSE Nifty 50 ended 11.9 points or 0.05% higher at 24,631.3 and the BSE Sensex ended 57.7 points or 0.07% up at 80,5…",https://www.ndtvprofit.com/markets/stock-market-today-all-you-need-to-know-going-into-trade-on-aug-18-3,2025-08-18T00:30:00Z,"p n gadgil jewellers: the company opened a new store at ring road, jalgaon, maharashtra. ola electric mobility: ola electric unveiled india inside vision at sankalp 2025, showcasing pro… [+8898 chars]",0.046317663,2025-08-18 00:30:00+00:00,True,True
India cricket,Rediff.com,sports@rediff.co.in (Aadharsh A.V.),pix: kolkata bids emotional adieu to dr vece paes,"Dr. Vece Paes laid to rest as Ganguly, Tirkey join mourners in funeral procession",https://www.rediff.com/sports/report/pix-kolkata-bids-emotional-adieu-to-dr-vece-paes/20250817.htm,2025-08-17T16:43:27Z,"'dr. paes' absence will always remain in the hearts of sports fans, sports fraternities, and many other hockey players.' image: tennis great leander paes during the funeral procession of his father … [+3989 chars]",0.42677772,2025-08-17 16:43:27+00:00,True,False
India cricket,Khabarhub.com,Khabarhub,foreign minister rana raises issues from new air routes to export barriers with indian foreign secretary,"KATHMANDU: Indian Foreign Secretary Bikram Misri met with Nepal’s Foreign Minister Dr. Arzu Rana Deuba at Singha Durbar on Sunday for talks covering a wide range of bilateral issues. According to the Ministry of Foreign Affairs, the discussions focused on mut…",https://english.khabarhub.com/2025/17/491450/,2025-08-17T13:15:34Z,kathmandu: indian foreign secretary bikram misri met with nepals foreign minister dr. arzu rana deuba at singha durbar on sunday for talks covering a wide range of bilateral issues. according to the… [+1421 chars],0.31881177,2025-08-17 13:15:34+00:00,True,False
India cricket,Syllad.com,Syllad | The Rising Meghalaya,royal global university marks 79th independence day; vice chancellor stresses technological sovereignty,"The Assam Royal Global University (RGU) celebrated the 79th Independence Day on Friday with patriotic fervour, cultural performances, and a call to recognise India’s technological sovereignty alongside its political independence. The celebrations began at 8:5…",https://www.syllad.com/royal-global-university-marks-79th-independence-day-vice-chancellor-stresses-technological-sovereignty/,2025-08-17T07:29:08Z,"syllad | the rising meghalayaaugust 17, 2025 the assam royal global university (rgu) celebrated the 79th independence day on friday with patriotic fervour, cultural performances, and a call to recog… [+1411 chars]",0.4376778,2025-08-17 07:29:08+00:00,True,False
India cricket,The Times of India,Prachi Verma,from wimbledon to f1: surprises for staff bringing their a-game,"Companies are increasingly rewarding top performers with all-expense-paid experiential trips, moving beyond traditional gifts. Hero Future Energies sent employees to Wimbledon, while others offer luxury travel to global sporting events. Travel operators repor…",https://economictimes.indiatimes.com/news/company/corporate-trends/from-wimbledon-to-f1-surprises-for-staff-bringing-their-a-game/articleshow/123338086.cms,2025-08-17T00:00:00Z,"corporate rewards and recognition (r&amp;r) programmes are no longer about gift vouchers, gold coins, or a pat on the back. from wimbledon to formula 1 and even cricket on ice in switzerland, compani… [+3498 chars]",0.44748253,2025-08-17 00:00:00+00:00,True,False
India cricket,BusinessLine,B  Baskar,think. over the week,"In our Editorial section last week, the most important topic analysed was S&P’s upgrade of India’s sovereign ratings to ‘BBB’ after 18 years. Though the Editorial welcomes the decision, calling it long overdue, it argues that given India’s fiscal rectitude an…",https://www.thehindubusinessline.com/newsletter/nl-opinion/think-over-the-week/article69939816.ece,2025-08-16T06:00:53Z,"in his weekly column line&amp;length, tca srinivasa raghavan talks about how in cricket it is impossible to make predictions based on past data as it is a non-linear sport. he argues that the recentl… [+864 chars]",0.21738628,2025-08-16 06:00:53+00:00,True,False
India cricket,Rediff.com,sports@rediff.co.in (REDIFF SPORTS),manu bhaker's national anthem tribute,"Manu Bhaker, who created history by winning two medals at the Paris Olympic Games, shared a heartfelt video on Instagram playing the violin to the tune of the national anthem.",https://www.rediff.com/sports/report/independence-day-2025-manu-bhaker-national-anthem-tribute/20250815.htm,2025-08-15T13:26:48Z,"image: shooter manu bhaker is the first indian to win two medals in a single olympic games. photograph: amr alfiky/reuters on the occasion of india's 79th independence day, on friday, august 15, 202… [+2056 chars]",0.44574365,2025-08-15 13:26:48+00:00,True,False
India cricket,Forbes,"Vibhas Ratanjee, Contributor, 
 Vibhas Ratanjee, Contributor
 https://www.forbes.com/sites/vibhasratanjee/",culture that carries: leadership lessons from india’s living tapestry,"A reflection on how lasting cultures—like India’s—thrive by embracing contradictions, offering leaders lessons in unity through diversity and adaptability.",https://www.forbes.com/sites/vibhasratanjee/2025/08/14/culture-that-carries-leadership-lessons-from-indias-living-tapestry/,2025-08-15T00:18:58Z,"rajasthani traditional patchwork carpet in jaisalmer, india. getty organizations often treat alignment like a strategy. get people to believe in the vision. get teams to live the values. build a cu… [+9522 chars]",0.33816177,2025-08-15 00:18:58+00:00,True,False
India cricket,Hyperallergic,Lakshmi Rivera Amin,required reading,"This week: the death of Brat Summer, the problem with The Gilded Age, intersex activism, drunk architecture, and can we finally say “like” now?",http://hyperallergic.com/1034501/required-reading-746/,2025-08-14T22:05:29Z,success! your account was created and youre signed in.please visit my account to verify and manage your account. an account was already registered with this email. please check your inbox for an aut… [+14004 chars],0.115319744,2025-08-14 22:05:29+00:00,True,False
India cricket,The Times of India,TOI Education,"arjun tendulkar studied in this school: tracing his education, cricketing career and more","Arjun Tendulkar, son of cricket legend Sachin Tendulkar, is carving his own path. From his education at Dhirubhai Ambani International School to graduating from Mumbai University, he balanced academics with cricket. He debuted for India U-19 in 2018 and later…",https://timesofindia.indiatimes.com/education/news/arjun-tendulkar-studied-in-this-school-tracing-his-education-cricketing-career-and-more/articleshow/123305638.cms,2025-08-14T12:55:11Z,one's own enemy: 8 animals that get triggered by their own reflection,-0.016503721,2025-08-14 12:55:11+00:00,True,True
India cricket,Forbes,"Tristan Lavalette, Contributor, 
 Tristan Lavalette, Contributor
 https://www.forbes.com/sites/tristanlavalette/",washington freedom hope to have home cricket ground by 2026,"Washington Freedom are poised to have a home ground in Frederick, possibly by the 2026 Major League Cricket season in a boost for the sport in Maryland.",https://www.forbes.com/sites/tristanlavalette/2025/08/14/washington-freedom-hope-to-have-home-cricket-ground-by-2026/,2025-08-14T08:05:18Z,"mitchell owen starred for washington freedom (photo by arjun singh / sportzpics for mlc) supplied on the back of a whirlwind, attention-grabbing slate of games at the iconic oakland coliseum, next … [+4181 chars]",0.4129293,2025-08-14 08:05:18+00:00,True,False
India cricket,The Times of India,K Shriniwas Rao,"cricket's rs 1,400 crore question: should india even play pakistan in the asia cup?","Pakistan’s latest meltdown against West Indies is another instance of their struggles across formats. The Asia Cup in UAE which could see them clash vs India thrice, provided both qualify for final, was meant to trigger hype and boost the broadcasters’ revenu…",https://timesofindia.indiatimes.com/sports/cricket/asia-cup/crickets-rs-1400-crore-question-should-india-even-play-pakistan-in-the-asia-cup/articleshow/123297833.cms,2025-08-14T07:10:28Z,zodiac signs who are known for their simplicity,-0.0475571,2025-08-14 07:10:28+00:00,True,True
India cricket,Forbes,"Tristan Lavalette, Contributor, 
 Tristan Lavalette, Contributor
 https://www.forbes.com/sites/tristanlavalette/",potential big bash league privatization sparks major interest in the u.s.,"Entrepreneur Sanjay Govil is interested in potentially investing in Australia's Big Bash League, the T20 cricket competition contemplating privatization and expansion.",https://www.forbes.com/sites/tristanlavalette/2025/08/13/potential-big-bash-league-privatization-sparks-major-interest-in-the-us/,2025-08-14T03:19:31Z,"hobart hurricanes are the defending bbl champions (photo by steve bell/getty images) getty images washington freedom owner sanjay govil, an india-raised american tech entrepreneur, says he is absol… [+4149 chars]",0.17673036,2025-08-14 03:19:31+00:00,True,False
India cricket,The Indian Express,Venkata Krishna B,why a cricket tournament dating back to 1909 is still the preferred event for state teams to prepare for ranji trophy,As many as 16 teams from all over country will use event to prepare for Ranji Trophy season starting in a couple of months' time,https://indianexpress.com/article/sports/cricket/buchi-babu-invitational-tournament-state-teams-ranji-trophy-preparation-10187440/,2025-08-13T15:14:23Z,"mithun manhas, a former delhi captain and veteran of 137 first-class matches now in charge of the core group running jammu and kashmir cricket association, says his decision to send the state team to… [+7149 chars]",0.33689395,2025-08-13 15:14:23+00:00,True,False
India cricket,The Times of India,ET Online,"row over col sofiya qureshi, wg cdr vyomika singh appearing on kbc, ubt leader says ""join the dots""","Shiv Sena (UBT) leader Priyanka Chaturvedi has questioned the use of patriotism for entertainment, highlighting the appearance of Army and Air Force officers on 'Kaun Banega Crorepati,' a show aired by Sony Pictures Networks India (SPNI). Chaturvedi also poin…",https://economictimes.indiatimes.com/news/politics-and-nation/row-over-col-sofiya-qureshi-wg-cdr-vyomika-singh-appearing-on-kbc-ubt-leader-says-join-the-dots/articleshow/123280561.cms,2025-08-13T11:47:15Z,"investment ideas grow your wealth with stock ideas &amp; sectoral trends. stock reports plus buy low &amp; sell high with access to stock score, upside potential &amp; more. bigbull portfolio g… [+439 chars]",0.14173469,2025-08-13 11:47:15+00:00,True,False
India cricket,BBC News,Bobbie Jackson,test cricket could 'bankrupt' nations - aussie ceo,Cricket Australia chief Todd Greenberg warns the traditional Test format could lead to bankruptcy for certain nations and calls for a slimmer schedule.,https://www.bbc.com/sport/cricket/articles/c07pvyl5n1go,2025-08-13T11:23:52Z,greenberg wants to see marquee series such as the ashes between england and australia - the 2025-26 series gets under way in australia in 100 days' time - receive greater investment. the pulsating f… [+772 chars],0.36902967,2025-08-13 11:23:52+00:00,True,False
India cricket,The Times of India,ET Online,'do you ride elephants to school’ to ‘how many gods you have’: indian woman shares the strangest questions foreigners ask about india,"Sheenam Gautam, an Indian in Germany, shares funny questions she faces. People ask about WiFi, climate, and food habits in India. Many assume she knows Bollywood stars. Questions on religion, family, and culture are common. She tackles stereotypes with humour…",https://economictimes.indiatimes.com/magazines/panache/do-you-ride-elephants-to-school-to-how-many-gods-you-have-indian-woman-shares-the-strangest-questions-foreigners-ask-about-india/articleshow/123277307.cms,2025-08-13T09:52:40Z,"living abroad comes with its fair share of curiosity and confusionespecially when youre from india. sheenam gautam, now based in germany, recently revealed on instagram the amusing and often bizarre … [+2140 chars]",0.43544054,2025-08-13 09:52:40+00:00,True,False
India cricket,The Times of India,Pratyush Raj,ipl: lsg set to part ways with zaheer khan; new mentor to hold more responsibilities,Lucknow Super Giants are set to part ways with mentor Zaheer Khan ahead of IPL 2026. The former India pacer also handled bowling duties during his tenure. Whoever will replace Zaheer will have expanded responsibilities across RPSG Group’s global cricket franc…,https://timesofindia.indiatimes.com/sports/cricket/ipl/ipl-lsg-set-to-part-ways-with-zaheer-khan-new-mentor-to-hold-more-responsibilities/articleshow/123276288.cms,2025-08-13T08:37:59Z,"sheet masks out, kareena kapoor khans diy napkin mask in",0.16626514,2025-08-13 08:37:59+00:00,True,False
India cricket,The Times of India,ET Online,"no tv, no newspapers: yuvraj singh recalls sachin tendulkar's advise that changed team india's fortunes in 2011 world cup","With the ICC Women's World Cup 2025 approaching, India aims for their first ICC trophy. At the launch event, Yuvraj Singh shared an anecdote from the 2011 Men's World Cup, recalling how Sachin Tendulkar and Gary Kirsten advised the team to ignore external cri…",https://economictimes.indiatimes.com/news/sports/yuvraj-singh-recalls-sachin-tendulkars-advise-that-changed-team-indias-fortunes-in-2011-world-cup/articleshow/123256884.cms,2025-08-12T11:05:37Z,"the icc women's world cup 2025 is less than two months away. india will host the prestigious tournament, which will begin from september 30. harmnpreet kaur's team will chase their maiden icc trophy.… [+1524 chars]",0.24158688,2025-08-12 11:05:37+00:00,True,False
